130	33.0	18.0	31.0	30.0	0.418	0.6219	50.6688	4.9731	5.96	5.23	[[18, 33], [30, 31]]	[[11], [10]]	[[33], [31]]
131	32.0	26.0	32.0	42.0	1.319	0.8	0.609783	0.793811	6.28	7.31	[[32, 26], [32, 42]]	[[8], [14]]	[[32, 26], [32, 42]]
132	34.0	19.0	31.0	32.0	1.122	0.29	0.649196	3.10226	4.68	9.5	[[34, 19], [31, 32]]	[[6], [10]]	[[19, 34], [32, 31]]
133	33.0	32.0	30.0	35.0	0.906	0.9706	0.632149	3.10074	8.38	7.63	[[32], [35]]	[[10], [11]]	[[32], [35]]
134	32.0	23.0	30.0	40.0	0.97	1.526	0.687502	1.12573	8.26	5.78	[[32, 23], [30, 40]]	[[7], [13]]	[[32, 23], [30, 40]]
135	33.0	36.0	30.0	40.0	0.665	0.125	0.997226	1.39055	7.56	8.07	[[33, 36], [30, 40]]	[[12], [13]]	[[33, 36], [30, 40]]
136	33.0	31.0	31.0	33.0	0.957	3.193	1.14333	0.498286	5.83	3.78	[[33], [31]]	[[10], [11]]	[[33], [31]]
137	33.0	34.0	32.0	32.0	1.903	2.573	0.628544	0.33044	5.58	4.7	[[33], [32]]	[[11], [10]]	[[34], [32]]
138	32.0	24.0	31.0	29.0	0.451	1.613	0.502772	0.329478	8.55	5.11	[[24, 32], [29, 31]]	[[10], [10]]	[[24, 32], [29, 31]]
139	33.0	25.0	33.0	22.0	1.011	0.5368	1.53051	14.4865	8.29	7.18	[[25], [22]]	[[8], [7]]	[[25], [22]]
140	33.0	39.0	32.0	35.0	1.221	1.203	2.6122	0.177893	5.26	7.1	[[33, 39], [32, 35]]	[[11], [10]]	[[33], [32]]
141	33.0	27.0	31.0	19.0	1.032	0.906	1.21397	0.632149	6.77	8.38	[[27, 33], [19, 31]]	[[11], [10]]	[[27, 33], [19, 31]]
142	33.0	20.0	30.0	30.0	4.811	1.052	1.0135	0.602957	5.92	4.82	[[20, 33], [30, 30]]	[[11], [10]]	[[20, 33], [30, 30]]
143	31.0	28.0	30.0	36.0	0.852	1.8834	1.16157	0.442366	9.83	4.78	[[31, 28], [30, 36]]	[[10], [10]]	[[31, 28], [30, 36]]
144	31.0	33.0	29.0	41.0	0.297	0.593	1.00926	0.420784	9.25	5.58	[[31, 33], [29, 41]]	[[10], [9]]	[[31, 33], [29, 41]]
145	33.0	20.0	32.0	36.0	1.052	0.512	0.602957	1.06647	4.82	3.32	[[33, 20], [32, 36]]	[[6], [12]]	[[20], [36]]
146	32.0	28.0	30.0	37.0	0.783	0.548	2.51086	2.22923	5.02	7.91	[[32, 28], [30, 37]]	[[10], [10]]	[[32, 28], [30, 37]]
147	32.0	19.0	29.0	34.0	1.628	1.9213	0.474165	0.280409	9.43	4.34	[[32, 19], [29, 34]]	[[10, 6], [9, 11]]	[[32, 19], [29, 34]]
148	33.0	17.0	32.0	39.0	0.703	2.402	0.967614	0.381888	9.91	5.32	[[33, 17], [32, 39]]	[[11, 5], [10, 13]]	[[33, 17], [32, 39]]
149	33.0	22.0	30.0	30.0	1.035	0.533	0.422564	1.00179	5.8	5.8	[[22, 33], [30, 30]]	[[7], [10]]	[[22, 33], [30, 30]]
150	32.0	31.0	30.0	33.0	0.6657	0.975	1.40807	2.95872	7.65	6.92	[[31], [33]]	[[10], [11]]	[[31], [33]]
151	33.0	24.0	30.0	29.0	0.887	0.687	0.476	0.905358	6.69	5.47	[[24, 33], [29, 30]]	[[8], [9]]	[[24, 33], [29, 30]]
152	32.0	24.0	32.0	25.0	0.677	0.5453	1.81447	7.35132	6.99	4.66	[[24, 32], [25, 32]]	[[8], [8]]	[[24], [25]]
153	32.0	25.0	29.0	28.0	0.135	0.324	0.720634	1.32656	6.25	6.93	[[25, 32], [28, 29]]	[[8], [9]]	[[25, 32], [28, 29]]
154	32.0	22.0	33.0	30.0	1.9403	1.308	1.08691	0.228312	4.25	4.19	[[22, 32], [30, 33]]	[[10], [11]]	[[32], [33]]
155	32.0	20.0	30.0	26.0	1.254	1.363	0.255874	0.690843	4.15	9.2	[[20, 20, 32], [26, 26, 30]]	[[6], [8]]	[[20, 32], [26, 30]]
156	33.0	20.0	30.0	41.0	0.306	0.2135	1.04433	204.163	8.22	7.49	[[20], [41]]	[[6], [13]]	[[20], [41]]
157	33.0	36.0	33.0	38.0	0.887	0.299	0.476	2.77478	6.69	6.53	[[36], [38]]	[[12], [12]]	[[33, 36], [33, 38]]
158	35.0	36.0	30.0	48.0	0.546	2.484	7.57406	0.542781	9.26	7.41	[[35, 36], [30, 48]]	[[11], [10]]	[[35], [30]]
159	32.0	27.0	29.0	29.0	1.97	1.536	0.556482	0.416352	4.96	8.76	[[32], [29]]	[[9], [9]]	[[32], [29]]
160	32.0	26.0	30.0	31.0	1.9622	3.731	0.791286	0.688963	7.93	4.69	[[32, 26], [30, 31]]	[[8], [10]]	[[26], [31]]
161	33.0	25.0	33.0	36.0	2.525	2.595	2.17064	1.1001	7.89	9.72	[[33, 25], [33, 36]]	[[11], [11]]	[[33, 25], [33, 36]]
162	33.0	37.0	31.0	47.0	0.729	0.579	0.541984	0.449507	6.44	7.47	[[33, 37], [31, 47]]	[[11, 12], [10, 15]]	[[33, 37], [31, 47]]
163	34.0	24.0	30.0	30.0	1.51	0.5218	0.657431	16.3933	8.62	6.59	[[24], [30]]	[[8], [10]]	[[24], [30]]
164	32.0	25.0	32.0	41.0	1.72	0.638	0.500253	0.263883	8.84	3.23	[[32, 25], [32, 41]]	[[8], [13]]	[[32, 25], [32, 41]]
165	31.0	18.0	31.0	40.0	1.039	1.06	2.95084	0.742519	5.76	5.29	[[31, 18], [31, 40]]	[[10], [10]]	[[31], [31]]
166	32.0	35.0	30.0	44.0	2.211	0.334	0.608383	0.808169	6.95	5.54	[[32, 35], [30, 44]]	[[10, 11], [10, 14]]	[[32, 35], [30, 44]]
167	35.0	33.0	33.0	40.0	1.511	1.096	1.01774	0.913065	8.29	8.34	[[35, 33], [33, 40]]	[[11], [13]]	[[35, 35, 33], [33, 33, 40]]
168	33.0	30.0	32.0	31.0	1.461	0.497	0.44524	1.19279	7.74	8.04	[[30], [31]]	[[10], [10]]	[[33], [32]]
169	31.0	34.0	29.0	37.0	0.136	2.1336	1.43996	0.333094	9.25	6.17	[[31, 34], [29, 37]]	[[10], [9]]	[[31, 34], [29, 37]]
170	31.0	32.0	31.0	31.0	1.188	0.891	0.584737	1.89084	7.94	8.72	[[32], [31]]	[[10], [10]]	[[32], [31]]
171	33.0	26.0	31.0	42.0	0.701	0.975	1.00573	2.69511	5.45	7.15	[[33, 26], [31, 42]]	[[8], [14]]	[[33, 26], [31, 42]]
172	32.0	27.0	32.0	33.0	2.582	1.542	0.363249	0.431802	8.14	6.3	[[32], [32]]	[[9], [11]]	[[27], [33]]
173	31.0	31.0	30.0	32.0	0.273	0.667	0.604612	11.187	6.06	6.02	[[31], [32]]	[[10], [10]]	[[31], [32]]
174	33.0	26.0	30.0	44.0	2.688	1.42	0.647214	0.204845	4.28	5.45	[[33, 26], [30, 44]]	[[11], [10]]	[[33], [30]]
175	31.0	19.0	30.0	35.0	0.735	1.98	9.58308	0.10961	4.69	4.25	[[31, 19], [30, 35]]	[[10], [10]]	[[31], [30]]
176	33.0	27.0	32.0	29.0	1.308	0.86	0.271635	0.86388	4.78	9.99	[[27, 33], [29, 32]]	[[9], [9]]	[[27, 33], [29, 32]]
