30.0	26.0	30.0	46.0	1.675	2.037	0.920737	0.684004	5.6	4.61	[[29, 46], [30, 26]]	[[10, 15], [9, 8]]	[[30, 45], [31, 27]]
33.0	24.0	31.0	44.0	0.884	2.127	0.989105	0.457601	8.03	5.6	[[31, 43, 55], [32, 23, 15]]	[[10, 14, 17], [10, 7, 5]]	[[31, 42, 55], [33, 25, 17]]
33.0	20.0	31.0	27.0	1.203	1.297	0.177893	0.805272	7.1	7.48	[[27], [19]]	[[9], [6]]	[[27], [19]]
32.0	29.0	29.0	45.0	0.451	0.556	1.60955	0.358704	8.72	6.23	[[29, 45, 61], [32, 29, 32]]	[[10, 18], [10, 9]]	[[29, 43, 61], [32, 30, 31]]
33.0	26.0	32.0	32.0	1.0357	0.604	3.41433	5.63761	4.8	6.99	[[26, 32, 32], [55, 26, 33]]	[[9, 11], [17, 9]]	[[30, 33], [25, 33]]
33.0	37.0	28.0	41.0	2.4023	0.895	2.41499	1.34422	9.11	5.69	[[28, 41], [33, 37]]	[[13], [11]]	[[30, 41], [33, 36]]
32.0	26.0	31.0	36.0	0.542	0.28	2.52153	1.43404	7.42	7.06	[[31, 36], [32, 26]]	[[11], [9]]	[[30, 37], [32, 26]]
33.0	30.0	32.0	37.0	1.632	0.674	0.966128	1.65779	7.21	8.97	[[33, 37], [34, 30]]	[[12], [10]]	[[34, 37], [35, 31]]
33.0	18.0	30.0	31.0	1.22	0.735	0.443742	3.47818	5.73	5.23	[[30, 31], [33, 18]]	[[6, 10], [18, 5]]	[[31], [19]]
33.0	30.0	32.0	28.0	2.808	1.609	0.296649	0.77102	6.47	6.66	[[28], [30]]	[[10], [10]]	[[28], [31]]
32.0	20.0	30.0	38.0	0.526	0.2859	0.877691	2.85404	6.22	5.91	[[30, 38], [32, 20]]	[[12], [6]]	[[29, 38], [33, 20]]
30.0	20.0	30.0	26.0	0.473	0.4466	6.21512	1.88152	7.02	6.55	[[26, 30], [20, 30]]	[[10], [9]]	[[28, 30], [21, 31]]
32.0	23.0	31.0	39.0	1.215	0.516	0.593742	0.947471	5.19	8.38	[[30, 39], [32, 23]]	[[12], [8]]	[[31, 39], [32, 23]]
32.0	34.0	29.0	45.0	0.5785	1.052	1.16585	0.602957	4.88	4.82	[[29, 45, 58, 60, 62, 62], [32, 34, 43, 47, 31, 36]]	[[10, 15, 19], [10, 11, 12]]	[[30, 45], [33, 35]]
32.0	22.0	29.0	21.0	1.189	0.538	0.949618	1.22867	8.24	7.17	[[21, 29], [21, 32]]	[[7, 14, 16], [7, 5, 4]]	[[21, 31], [21, 32]]
33.0	25.0	33.0	47.0	0.574	0.96	30.4844	0.540236	7.76	6.01	[[33], [32]]	[[11], [10]]	[[33], [33]]
32.0	24.0	30.0	28.0	2.118	0.3471	0.442463	21.967	5.82	9.58	[[25, 28], [10, 24]]	[[9], [8]]	[[27], [24]]
32.0	26.0	31.0	42.0	0.737	0.741	4.46428	0.931715	9.54	8.15	[[22, 23, 31, 42], [39, 28, 32, 26]]	[[10], [10]]	[[25, 31, 42], [30, 33, 27]]
32.0	33.0	30.0	33.0	0.745	1.0832	1.32482	3.39527	6.82	6.78	[[33, 45], [33, 20]]	[[10], [10]]	[[33], [34]]
33.0	35.0	32.0	42.0	1.6095	0.5246	0.353799	3.89227	4.9	9.49	[[32, 42], [33, 35]]	[[14], [11]]	[[44], [35]]
33.0	38.0	30.0	42.0	0.531	2.8102	2.25041	0.681992	6.74	6.26	[[30, 42], [33, 39]]	[[10], [10]]	[[31, 43], [34, 40]]
31.0	31.0	29.0	33.0	0.778	1.085	0.70956	1.70798	5.38	8.09	[[32], [31]]	[[10], [10]]	[[31], [32]]
30.0	15.0	28.0	37.0	0.84	2.1375	1.2512	0.645504	9.6	7.32	[[28, 32, 37], [30, 31, 15]]	[[10, 12], [9, 5]]	[[31, 38], [31, 15]]
32.0	20.0	31.0	38.0	1.681	1.542	0.183553	0.431802	6.25	6.3	[[31, 39], [32, 21]]	[[12], [7]]	[[30, 39], [33, 22]]
32.0	25.0	30.0	36.0	0.403	1.018	70.6872	4.58889	3.49	7.27	[[30, 36], [32, 24]]	[[10], [10]]	[[30], [33]]
32.0	31.0	28.0	41.0	1.687	1.631	0.525717	0.855709	6.88	9.23	[[28, 30, 36, 41], [32, 2, 29, 31]]	[[11, 13], [3, 10]]	[[29, 42], [33, 31]]
33.0	31.0	30.0	28.0	0.593	1.252	0.420784	1.14864	5.58	8.31	[[30], [33]]	[[10], [10]]	[[31], [32]]
31.0	21.0	30.0	31.0	1.023	0.737	1.5099	16.1977	8.42	6.66	[[31], [21]]	[[10], [7]]	[[32], [22]]
34.0	29.0	32.0	38.0	2.259	1.016	0.25943	1.14666	9.18	6.43	[[38], [29]]	[[12], [9]]	[[39], [30]]
32.0	18.0	31.0	21.0	0.6695	0.322	1.28198	3.24516	9.62	8.08	[[21, 30], [18, 32]]	[[7], [6]]	[[21, 31], [19, 33]]
33.0	40.0	31.0	33.0	1.927	0.604	0.487274	6.63124	5.8	5.17	[[30, 33], [33, 40]]	[[11], [12]]	[[34], [41]]
32.0	26.0	29.0	36.0	1.969	2.474	0.742095	0.273386	5.85	4.42	[[29, 36], [32, 26]]	[[10], [9]]	[[30, 36], [32, 27]]
33.0	21.0	32.0	34.0	0.951	0.936	1.27012	1.33685	6.02	7.41	[[31, 34], [33, 21]]	[[11], [9]]	[[32, 34], [34, 22]]
33.0	22.0	32.0	33.0	0.29	2.803	3.10226	0.565903	9.5	8.44	[[32, 32], [22, 33]]	[[10], [10]]	[[31], [32]]
30.0	31.0	30.0	40.0	0.822	2.1336	1.18872	0.333094	8.05	6.17	[[30, 40], [30, 31]]	[[10], [10]]	[[30, 40], [31, 31]]
34.0	32.0	33.0	46.0	0.48	0.937	1.50654	0.405616	3.26	5.04	[[33, 46], [33, 32]]	[[9, 11], [3, 10]]	[[34], [33]]
32.0	25.0	30.0	37.0	0.1032	1.829	151.622	0.852677	8.99	7.61	[[30], [32]]	[[10], [10]]	[[30], [32]]
30.0	41.0	30.0	41.0	1.8419	1.816	0.669216	0.578015	6.41	8.16	[[29, 36, 41], [30, 42, 41]]	[[10, 12], [10, 12]]	[[29, 39], [31, 41]]
33.0	17.0	31.0	29.0	0.548	2.019	0.902731	0.466947	3.15	6.1	[[29, 30, 33, 46], [17, 33, 61, 20]]	[[10, 10, 12], [6, 10, 18]]	[[31], [34]]
29.0	26.0	30.0	30.0	1.4692	2.684	0.305383	0.4083	7.0	5.58	[[30], [26]]	[[10], [8]]	[[30], [26]]
33.0	13.0	33.0	32.0	1.608	1.544	0.220299	0.757555	4.59	7.05	[[32, 33], [13, 33]]	[[11], [4]]	[[33], [14]]
31.0	27.0	30.0	40.0	1.024	0.72	0.785827	2.12995	5.71	5.84	[[13, 19, 30, 40], [49, 48, 31, 27]]	[[5, 13], [15, 8]]	[[14, 40], [50, 27]]
33.0	28.0	30.0	36.0	0.638	0.887	1.06591	1.27341	6.36	4.58	[[23, 29, 36], [16, 32, 28]]	[[11], [9]]	[[30, 37], [34, 28]]
31.0	20.0	30.0	40.0	3.078	1.178	0.964733	2.49563	5.52	6.5	[[30, 35, 40, 61], [31, 32, 19, 35]]	[[13], [6]]	[[31, 40], [31, 20]]
32.0	26.0	31.0	36.0	1.182	1.206	1.09956	1.2603	8.17	5.21	[[19, 22, 24, 25, 31, 35], [20, 28, 31, 36, 32, 26]]	[[11], [9]]	[[19, 31, 36], [19, 32, 26]]
33.0	26.0	30.0	30.0	0.664	1.215	5.16673	0.954506	5.94	4.85	[[30, 30, 61], [27, 33, 56]]	[[10], [10]]	[[31], [33]]
31.0	25.0	30.0	42.0	1.333	0.735	0.96011	7.61735	5.68	6.92	[[17, 19, 24, 25, 30, 30, 42], [23, 15, 13, 23, 12, 31, 25]]	[[14], [8]]	[[17, 29, 42], [22, 32, 26]]
31.0	20.0	31.0	32.0	0.628	1.251	1.03514	0.711588	9.68	8.23	[[30, 33, 37], [31, 21, 6]]	[[10], [9]]	[[30, 34, 39], [32, 22, 9]]
30.0	28.0	29.0	34.0	0.74	0.487	1.05866	26.1884	6.83	6.6	[[33], [27]]	[[11], [9]]	[[34], [28]]
33.0	24.0	31.0	30.0	0.34	0.523	0.630707	27.3829	6.54	6.51	[[30], [23]]	[[10], [7]]	[[30], [24]]
32.0	20.0	31.0	28.0	0.911	0.477	0.883508	0.619372	9.84	7.99	[[31], [31]]	[[10], [9]]	[[29, 30], [21, 32]]
32.0	23.0	32.0	44.0	1.221	0.416	0.622089	27.791	8.02	9.83	[[44, 44], [23, 45]]	[[14], [7]]	[[44], [22]]
32.0	32.0	33.0	43.0	0.7638	0.401	1.83489	3.76953	7.61	4.83	[[33, 43, 54], [32, 32, 31]]	[[14], [10]]	[[33, 43], [33, 32]]
31.0	20.0	29.0	34.0	2.673	0.454	0.453494	2.06595	9.19	3.14	[[29, 34], [30, 20]]	[[11], [6]]	[[34], [20]]
32.0	28.0	30.0	29.0	1.669	0.995	0.42007	1.10017	4.63	9.05	[[25, 29, 30], [57, 56, 31]]	[[9, 10], [17, 9]]	[[27, 30], [63, 30]]
45.0	19.0	40.0	29.0	0.58	0.734	0.717326	6.54027	9.02	5.28	[[29, 32, 37], [19, 31, 23]]	[[10], [6]]	[[30], [20]]
32.0	19.0	32.0	37.0	1.251	1.173	0.711588	0.903975	8.23	6.02	[[31, 37, 58], [32, 19, 7]]	[[10, 12, 18], [10, 6, 2]]	[[31, 37], [32, 19]]
31.0	30.0	30.0	42.0	1.327	2.539	1.86245	0.180944	6.53	4.61	[[30, 41], [31, 30]]	[[10], [10]]	[[30], [32]]
32.0	22.0	31.0	32.0	1.649	1.969	0.904256	0.742095	7.18	5.85	[[30, 31], [32, 21]]	[[10], [8]]	[[30, 32], [32, 21]]
